country,description,points,price,variety,contains_location,country_from_location,keywords
France,"A dense wine, tannic and firmly structured. It's one of those wines that are not for the faint-hearted with its power, concentration and medicinal character. Age for several years.",91,40.0,Malbec,False,None,"['dense', 'tannic', 'firmly structured', 'power', 'concentration', 'medicinal character', 'age']"
Italy,"Clean and polished, this Chardonnay opens with very subtle tones of vanilla, peach and passion fruit. There's just enough structure to create rich, creamy sensations.",87,19.0,Chardonnay,False,None,"['clean', 'polished', 'Chardonnay', 'vanilla', 'peach', 'passion fruit', 'structure', 'rich', 'creamy sensations']"
Italy,"Benito Ferrara delivers a very nice Fiano di Avellino that lives up to the excellent reputation of the wine thanks to its precise mineral tones and background notes of stone fruit and honeysuckle. A Marc de Grazia selection, various American importers.",85,32.0,Fiano,True,Italy,"['Fiano di Avellino', 'mineral tones', 'stone fruit', 'honeysuckle', 'Marc de Grazia', 'American importers']"
US,"Baked strawberry and a bittersweet note of cherry play off the palate around a medium-bodied frame of subtle tannin and oak. Dried cranberry comes in as a secondary detail, before the wine finishes in a blaze of leather and black tea.",87,25.0,Pinot Noir,False,None,"['baked strawberry', 'bittersweet cherry', 'medium-bodied', 'subtle tannin', 'oak', 'dried cranberry', 'leather', 'black tea']"
US,"Very soft and direct, this Syrah offers lush flavors of blackberries, currants, dark chocolate, smoky oak and pepper. It seems at its best now.",85,55.0,Syrah,False,None,"['soft', 'direct', 'Syrah', 'lush flavors', 'blackberries', 'currants', 'dark chocolate', 'smoky oak', 'pepper', 'best now']"
US,"This vineyard designate from Yountville is packed with compact tannin and rich oak yet nicely balanced by crisp ranberry, cherry and clove flavors. Light black-pepper notes add seasoning.",90,80.0,Cabernet Sauvignon,True,US,"['Yountville', 'tannin', 'oak', 'balanced', 'cranberry', 'cherry', 'clove', 'black-pepper']"
US,"Super dusty, leathery and big shouldered, this is also quite bright and drinkable. Made using grapes sourced from old vines planted within the Esola Vineyard.",87,25.0,Zinfandel,True,None,"['dusty', 'leathery', 'big shouldered', 'bright', 'drinkable', 'old vines', 'Esola Vineyard']"
US,"Slightly fizzy at first, but honey and almond jump out from the start as the wine finishes light and dry.",85,14.0,Riesling,False,None,"['fizzy', 'honey', 'almond', 'light', 'dry']"
France,"Rounded and rich, this is an impressive wine. It has weight, with ripe yellow and white fruits to go with the intense acidity and citrus edge. The finish is crisp and taut. It's worth aging this wine for 2–3 years.",91,45.0,Sauvignon Blanc,False,None,"['rounded', 'rich', 'impressive', 'weight', 'ripe yellow fruits', 'ripe white fruits', 'intense acidity', 'citrus edge', 'crisp finish', 'taut finish', 'aging']"
US,"Simple and harsh in texture, with wild berry, cola and pepper flavors wrapped into hard, green tannins that make the aftertaste bitter.",82,24.0,Zinfandel,False,None,"['simple', 'harsh', 'texture', 'wild berry', 'cola', 'pepper', 'hard', 'green tannins', 'aftertaste', 'bitter']"
France,"If pink could have a taste, this is the wine. From hand-picked 100% Cabernet Franc, it is all about bright fruit and red berries. Soft with touches of caramel, it delivers good acidity at the end.",84,20.0,Rosé,False,None,"['pink', 'taste', 'hand-picked', '100% Cabernet Franc', 'bright fruit', 'red berries', 'soft', 'caramel', 'good acidity']"
Italy,There is definitely some good ripeness here but cherry and farmyard tones are hampered by a bit too much sulfur while the short finish shows some nice leather but also a funky undertone. Not the best of its class.,83,35.0,Nebbiolo,False,None,"['ripeness', 'cherry', 'farmyard', 'sulfur', 'short finish', 'leather', 'funky undertone', 'not the best of its class']"
Spain,"A fine Cava with easygoing white fruit aromas and a cushioned, full and round palate. Tastes rich and honeyed, with toasty, nutty, dry apple and pear flavors. Elegant and complex, with texture and style.",91,50.0,Sparkling Blend,True,Spain,"['Cava', 'white fruit aromas', 'full and round palate', 'rich', 'honeyed', 'toasty', 'nutty', 'dry apple', 'pear flavors', 'elegant', 'complex', 'texture', 'style']"
Italy,"This is a lovely Morellino that delivers lively and easy aromas of cherry, blackberry and plum. As the wine is aged only in stainless steel to preserve its freshness, the integrity of the fruit is remarkable, and the mouthfeel is bright and focused.",88,17.0,Sangiovese,True,Italy,"['Morellino', 'cherry', 'blackberry', 'plum', 'stainless steel', 'freshness', 'integrity', 'fruit', 'mouthfeel', 'bright', 'focused']"
US,"DDO's Chardonnay comes as close to white Burgundy as you will find in Oregon. Amazing finesse, with crisp, detailed aromas mixing flowers, peaches, melon and almonds. Impressive texture and a long, elegant and precisely-detailed path across the palate.",92,27.0,Chardonnay,True,US,"['Chardonnay', 'white Burgundy', 'Oregon', 'finesse', 'crisp', 'detailed aromas', 'flowers', 'peaches', 'melon', 'almonds', 'impressive texture', 'long', 'elegant', 'precisely-detailed', 'palate']"
US,"For fans of semisweet bubbly in a bright salmon shade, this sparkler offers a confected nose reminiscent of watermelon Jolly Ranchers. Softly pétillant with a heavy, syrupy texture, the palate is akin to liquid cotton candy.",83,13.0,Sparkling Blend,False,None,"['semisweet bubbly', 'bright salmon shade', 'confected nose', 'watermelon Jolly Ranchers', 'softly pétillant', 'heavy syrupy texture', 'liquid cotton candy']"
France,"This is an attractively herbal rendering of Côtes du Rhône Villages, offering hints of flowering thyme, sage and rosemary that are rounded out by flavors of just-ripe cherries. It's a medium-bodied wine, with a long on the finish.",89,16.0,Rhône-style Red Blend,True,France,"['herbal', 'Côtes du Rhône Villages', 'flowering thyme', 'sage', 'rosemary', 'just-ripe cherries', 'medium-bodied', 'long finish']"
US,"This is so delicious and classic, it's totally enjoyable now, but it has the structural balance to age for quite a while. It impresses for the complex blackberry, currant and cedar flavors and for the quality of the tannins, which are dramatically rich and ripe. Best now and for at least 10 years.",92,48.0,Cabernet Sauvignon,False,None,"['delicious', 'classic', 'enjoyable', 'structural balance', 'age', 'complex', 'blackberry', 'currant', 'cedar', 'quality of tannins', 'rich', 'ripe', 'best now', '10 years']"
Italy,"This is a big, brawny, plush, “international” Amarone that sees 4 years of oak and delivers thick layers of espresso coffee, chocolate fudge, wood toast and honey nut. It has a chewy-viscous mouthfeel, rounded off by caressing spice flavors and very good length on the finish.",91,56.0,"Corvina, Rondinella, Molinara",True,Italy,"['big', 'brawny', 'plush', 'international', 'Amarone', 'oak', 'espresso coffee', 'chocolate fudge', 'wood toast', 'honey nut', 'chewy-viscous mouthfeel', 'caressing spice flavors', 'very good length', 'finish']"
US,"Coming from a vineyard first planted by Mondavi in the late 1990s, this well-priced and widely available wine shows blackberry, violets, black pepper and just snapped dark chocolate on the nose. Fresh, lively black cherries and blueberries meld with fennel, tarragon and lots of herbal spice, all held together by smooth tannins.",92,18.0,Cabernet Sauvignon,True,US,"['blackberry', 'violets', 'black pepper', 'dark chocolate', 'black cherries', 'blueberries', 'fennel', 'tarragon', 'herbal spice', 'smooth tannins']"
US,"This splendid, resonant, beautifully detailed wine captures everything that is most desirable in the 2014 vintage. Blackberry and black cherry fruit, adorned with a sprinkling of Sumatra coffee beans, rocks on with polished tannins. The pleasing roasted character is just right to power it through a clean, sexy finish. Drink now and on through 2026.",95,45.0,Pinot Noir,False,None,"['splendid', 'resonant', 'beautifully detailed', '2014 vintage', 'blackberry', 'black cherry', 'Sumatra coffee beans', 'polished tannins', 'roasted character', 'clean finish', 'drink now', 'through 2026']"
US,"This wine shows some stuffing, with black cherry/black olive flavors and thick, rough tannins. Notes of moist earth, barnyard and alcohol burn through the finish. Though the label says 14% alcohol, itfeels higher.",85,30.0,Merlot,False,None,"['black cherry', 'black olive', 'thick tannins', 'moist earth', 'barnyard', 'alcohol burn', '14% alcohol']"
US,"New, eco-friendly minimalist packaging and estate-grown fruit push this distinctive Walla Walla Valley Syrah to the front ranks. Juicy, sappy, tart and tangy boysenberry fruit flavors run through the bright midpalate. Tannins are soft and supple, with plenty of lemony acidity backing them up.",90,24.0,Syrah,True,US,"['eco-friendly', 'minimalist packaging', 'estate-grown fruit', 'Walla Walla Valley', 'Syrah', 'juicy', 'sappy', 'tart', 'tangy', 'boysenberry', 'bright midpalate', 'soft tannins', 'supple tannins', 'lemony acidity']"
Spain,"Earthy aromas of brick dust blend with spiced cherry and tomato notes. A chewy, solid palate registers as correct, while this tastes of ripe, candied berry fruits and chocolate. A long, warm, slightly oaky finish sends this on its way.",88,15.0,Tempranillo Blend,False,None,"['earthy aromas', 'brick dust', 'spiced cherry', 'tomato notes', 'chewy palate', 'ripe fruits', 'candied berry', 'chocolate', 'long finish', 'oaky']"
US,"A good Zinfandel, dry and rich in the thick tannins you'd expect off Howell Mountain. The blackberry, cassis and cedar flavors are liberally spiced with pepper. Loses a few points for a certain green herbaceousness.",86,50.0,Zinfandel,True,US,"['Zinfandel', 'dry', 'rich', 'thick tannins', 'Howell Mountain', 'blackberry', 'cassis', 'cedar', 'spiced', 'pepper', 'green herbaceousness']"
US,"Here's a sweetly delicious young Pinot whose flavors are designed to please. It floods the mouth with raspberry and cherry jam, anise, cola, pepper and sandalwood notes, brightened with crisp acidity. Drink now.",88,28.0,Pinot Noir,False,None,"['sweet', 'young Pinot', 'raspberry', 'cherry jam', 'anise', 'cola', 'pepper', 'sandalwood', 'crisp acidity', 'drink now']"
US,"The blend is 50% Merlot, 33% Cabernet Sauvignon and 17% Cabernet Franc, aged in 100% new French oak. The only wine from this producer that is a blend, it currently shows an abundance of barrel flavors. The baking spices overpower some of the signature elements that this distinguished vineyard imparts—the mineral, saline, iron and steel notes often found in Ciel's red wines. The fruit remains gorgeously ripe, and with a bit more bottle age those subtle flavors may reappear.",91,60.0,Bordeaux-style Red Blend,True,None,"['Merlot', 'Cabernet Sauvignon', 'Cabernet Franc', 'new French oak', 'barrel flavors', 'baking spices', 'mineral', 'saline', 'iron', 'steel', ""Ciel's red wines"", 'ripe fruit', 'bottle age']"
Italy,"Fragrant and spicy, this savory wine delivers aromas of ripe black cherry, blackberry and white pepper that carry over to the palate. It's balanced with fresh acidity while soft, polished tannins give a smooth, easy-drinking texture.",88,15.0,Barbera,False,None,"['fragrant', 'spicy', 'savory', 'aromas', 'ripe black cherry', 'blackberry', 'white pepper', 'palate', 'balanced', 'fresh acidity', 'soft tannins', 'polished tannins', 'smooth', 'easy-drinking texture']"
France,"A subtle note of caramel adds richness to the baked apple aromas on the nose. On the palate, hints of chamomile tisane add to the baked apple flavors. The body is taut and linear. Rounded hints of baked apple persist even on the dry, clean and fresh finish.",92,54.0,Riesling,False,None,"['caramel', 'baked apple', 'nose', 'palate', 'chamomile tisane', 'body', 'taut', 'linear', 'fresh finish']"
Italy,"A distinctive offering marked by a beautiful seamless quality, some exotic aromatic notes and a unique bottle design. Cedar, sandalwood and a sweet dustiness on the nose open to a cherry and toasty oak palate. Dry and even in the mouth. The finish has fine-grained tannins and a lovely back-end bouquet. Drink now through 2007.",91,24.0,Sangiovese,False,None,"['distinctive offering', 'seamless quality', 'exotic aromatic notes', 'cedar', 'sandalwood', 'sweet dustiness', 'cherry', 'toasty oak', 'dry', 'fine-grained tannins', 'back-end bouquet', 'drink now through 2007']"
US,"Could almost be a Zinfandel, it's so jammy-fruity in raspberries, cherries, red currants and pepper, with firm tannins and a solid dose of acidity. It's also slightly sweet and one-dimensional.",84,35.0,Tempranillo,False,None,"['jammy-fruity', 'raspberries', 'cherries', 'red currants', 'pepper', 'firm tannins', 'solid acidity', 'slightly sweet', 'one-dimensional']"
US,"A lovely Riesling made in the off-dry style of a fine German Kabinett. It's crisp and sleek in acidity, with a mineral undertow to the peach, pineapple, gardenia and petrol flavors. Very pretty and polished with pan-fried trout almondine.",88,22.0,Riesling,False,None,"['Riesling', 'off-dry', 'German Kabinett', 'crisp', 'sleek', 'acidity', 'mineral', 'peach', 'pineapple', 'gardenia', 'petrol', 'pretty', 'polished', 'pan-fried trout almondine']"
Italy,"Bubbly and bright, this is a luminous Prosecco Brut with pretty floral fragrances and clean mineral nuances. It has persistent bubbling and a compact texture that ends with zesty crispness and drying mineral tones.",87,17.0,Prosecco,True,Italy,"['Bubbly', 'bright', 'Prosecco Brut', 'floral fragrances', 'clean mineral nuances', 'persistent bubbling', 'compact texture', 'zesty crispness', 'drying mineral tones']"
